,Model,Metric,Score
3445,Linear SVM,Recall,0.8
3446,Linear SVM,Recall,0.9245283018867925
3447,Linear SVM,Recall,0.7111111111111111
3448,Linear SVM,Recall,0.9111111111111111
3449,Linear SVM,Recall,0.9622641509433962
3450,DT-based Bagging,Recall,0.8666666666666667
3451,DT-based Bagging,Recall,0.9433962264150944
3452,DT-based Bagging,Recall,0.7333333333333333
3453,DT-based Bagging,Recall,0.9777777777777777
3454,DT-based Bagging,Recall,0.9811320754716981
3455,RandomForest,Recall,0.8
3456,RandomForest,Recall,0.9622641509433962
3457,RandomForest,Recall,0.7333333333333333
3458,RandomForest,Recall,0.9777777777777777
3459,RandomForest,Recall,1.0
3460,AdaBoost,Recall,1.0
3461,AdaBoost,Recall,1.0
3462,AdaBoost,Recall,0.7333333333333333
3463,AdaBoost,Recall,0.9777777777777777
3464,AdaBoost,Recall,0.9433962264150944
3465,GradientBoost,Recall,1.0
3466,GradientBoost,Recall,1.0
3467,GradientBoost,Recall,0.7333333333333333
3468,GradientBoost,Recall,0.9777777777777777
3469,GradientBoost,Recall,1.0
3470,XGBoost,Recall,0.8888888888888888
3471,XGBoost,Recall,0.9622641509433962
3472,XGBoost,Recall,0.7111111111111111
3473,XGBoost,Recall,0.9555555555555556
3474,XGBoost,Recall,1.0
3475,CatBoost,Recall,0.8
3476,CatBoost,Recall,0.9811320754716981
3477,CatBoost,Recall,0.7333333333333333
3478,CatBoost,Recall,0.9777777777777777
3479,CatBoost,Recall,1.0
3480,Decision Tree,Recall,0.8
3481,Decision Tree,Recall,0.8679245283018868
3482,Decision Tree,Recall,0.8222222222222222
3483,Decision Tree,Recall,0.8888888888888888
3484,Decision Tree,Recall,1.0
3485,Linear SVM,Recall,0.8
3486,Linear SVM,Recall,0.9245283018867925
3487,Linear SVM,Recall,0.7111111111111111
3488,Linear SVM,Recall,0.9111111111111111
3489,Linear SVM,Recall,0.9622641509433962
3490,DT-based Bagging,Recall,0.8
3491,DT-based Bagging,Recall,0.9056603773584906
3492,DT-based Bagging,Recall,0.7333333333333333
3493,DT-based Bagging,Recall,0.9777777777777777
3494,DT-based Bagging,Recall,1.0
3495,RandomForest,Recall,0.8
3496,RandomForest,Recall,0.9245283018867925
3497,RandomForest,Recall,0.7333333333333333
3498,RandomForest,Recall,0.9777777777777777
3499,RandomForest,Recall,1.0
3500,AdaBoost,Recall,1.0
3501,AdaBoost,Recall,1.0
3502,AdaBoost,Recall,0.7333333333333333
3503,AdaBoost,Recall,0.9777777777777777
3504,AdaBoost,Recall,0.9622641509433962
3505,GradientBoost,Recall,1.0
3506,GradientBoost,Recall,1.0
3507,GradientBoost,Recall,0.7333333333333333
3508,GradientBoost,Recall,0.9777777777777777
3509,GradientBoost,Recall,1.0
3510,XGBoost,Recall,0.8888888888888888
3511,XGBoost,Recall,0.9622641509433962
3512,XGBoost,Recall,0.7111111111111111
3513,XGBoost,Recall,0.9555555555555556
3514,XGBoost,Recall,1.0
3515,CatBoost,Recall,0.8
3516,CatBoost,Recall,0.9811320754716981
3517,CatBoost,Recall,0.7333333333333333
3518,CatBoost,Recall,0.9777777777777777
3519,CatBoost,Recall,1.0
3520,Decision Tree,Recall,0.8
3521,Decision Tree,Recall,0.8679245283018868
3522,Decision Tree,Recall,0.8222222222222222
3523,Decision Tree,Recall,0.8888888888888888
3524,Decision Tree,Recall,1.0
3525,Linear SVM,Recall,0.8
3526,Linear SVM,Recall,0.9245283018867925
3527,Linear SVM,Recall,0.7111111111111111
3528,Linear SVM,Recall,0.9111111111111111
3529,Linear SVM,Recall,0.9622641509433962
3530,DT-based Bagging,Recall,0.8666666666666667
3531,DT-based Bagging,Recall,0.9622641509433962
3532,DT-based Bagging,Recall,0.7555555555555555
3533,DT-based Bagging,Recall,0.9777777777777777
3534,DT-based Bagging,Recall,1.0
3535,RandomForest,Recall,0.8
3536,RandomForest,Recall,0.9433962264150944
3537,RandomForest,Recall,0.7333333333333333
3538,RandomForest,Recall,0.9777777777777777
3539,RandomForest,Recall,1.0
3540,AdaBoost,Recall,1.0
3541,AdaBoost,Recall,1.0
3542,AdaBoost,Recall,0.7333333333333333
3543,AdaBoost,Recall,0.9777777777777777
3544,AdaBoost,Recall,0.9811320754716981
3545,GradientBoost,Recall,1.0
3546,GradientBoost,Recall,1.0
3547,GradientBoost,Recall,0.7333333333333333
3548,GradientBoost,Recall,0.9777777777777777
3549,GradientBoost,Recall,1.0
3550,XGBoost,Recall,0.8888888888888888
3551,XGBoost,Recall,0.9622641509433962
3552,XGBoost,Recall,0.7111111111111111
3553,XGBoost,Recall,0.9555555555555556
3554,XGBoost,Recall,1.0
3555,CatBoost,Recall,0.8
3556,CatBoost,Recall,0.9811320754716981
3557,CatBoost,Recall,0.7333333333333333
3558,CatBoost,Recall,0.9777777777777777
3559,CatBoost,Recall,1.0
3560,Decision Tree,Recall,0.8
3561,Decision Tree,Recall,0.8679245283018868
3562,Decision Tree,Recall,0.8222222222222222
3563,Decision Tree,Recall,0.8888888888888888
3564,Decision Tree,Recall,1.0
3565,Linear SVM,Recall,0.8
3566,Linear SVM,Recall,0.9245283018867925
3567,Linear SVM,Recall,0.7111111111111111
3568,Linear SVM,Recall,0.9111111111111111
3569,Linear SVM,Recall,0.9622641509433962
3570,DT-based Bagging,Recall,0.9111111111111111
3571,DT-based Bagging,Recall,0.8867924528301887
3572,DT-based Bagging,Recall,0.7777777777777778
3573,DT-based Bagging,Recall,0.9555555555555556
3574,DT-based Bagging,Recall,1.0
3575,RandomForest,Recall,0.8
3576,RandomForest,Recall,0.9245283018867925
3577,RandomForest,Recall,0.7333333333333333
3578,RandomForest,Recall,0.9777777777777777
3579,RandomForest,Recall,0.9811320754716981
3580,AdaBoost,Recall,1.0
3581,AdaBoost,Recall,1.0
3582,AdaBoost,Recall,0.7333333333333333
3583,AdaBoost,Recall,0.9777777777777777
3584,AdaBoost,Recall,0.9433962264150944
3585,GradientBoost,Recall,1.0
3586,GradientBoost,Recall,1.0
3587,GradientBoost,Recall,0.7333333333333333
3588,GradientBoost,Recall,0.9777777777777777
3589,GradientBoost,Recall,1.0
3590,XGBoost,Recall,0.8888888888888888
3591,XGBoost,Recall,0.9622641509433962
3592,XGBoost,Recall,0.7111111111111111
3593,XGBoost,Recall,0.9555555555555556
3594,XGBoost,Recall,1.0
3595,CatBoost,Recall,0.8
3596,CatBoost,Recall,0.9811320754716981
3597,CatBoost,Recall,0.7333333333333333
3598,CatBoost,Recall,0.9777777777777777
3599,CatBoost,Recall,1.0
3600,Decision Tree,Recall,0.8
3601,Decision Tree,Recall,0.8679245283018868
3602,Decision Tree,Recall,0.8222222222222222
3603,Decision Tree,Recall,0.8888888888888888
3604,Decision Tree,Recall,1.0
3605,Linear SVM,Recall,0.8
3606,Linear SVM,Recall,0.9245283018867925
3607,Linear SVM,Recall,0.7111111111111111
3608,Linear SVM,Recall,0.9111111111111111
3609,Linear SVM,Recall,0.9622641509433962
3610,DT-based Bagging,Recall,0.8444444444444444
3611,DT-based Bagging,Recall,0.9811320754716981
3612,DT-based Bagging,Recall,0.7333333333333333
3613,DT-based Bagging,Recall,1.0
3614,DT-based Bagging,Recall,0.9811320754716981
3615,RandomForest,Recall,0.8
3616,RandomForest,Recall,0.9622641509433962
3617,RandomForest,Recall,0.7333333333333333
3618,RandomForest,Recall,0.9777777777777777
3619,RandomForest,Recall,0.9811320754716981
3620,AdaBoost,Recall,1.0
3621,AdaBoost,Recall,1.0
3622,AdaBoost,Recall,0.7333333333333333
3623,AdaBoost,Recall,1.0
3624,AdaBoost,Recall,0.9811320754716981
3625,GradientBoost,Recall,1.0
3626,GradientBoost,Recall,1.0
3627,GradientBoost,Recall,0.7333333333333333
3628,GradientBoost,Recall,0.9777777777777777
3629,GradientBoost,Recall,1.0
3630,XGBoost,Recall,0.8888888888888888
3631,XGBoost,Recall,0.9622641509433962
3632,XGBoost,Recall,0.7111111111111111
3633,XGBoost,Recall,0.9555555555555556
3634,XGBoost,Recall,1.0
3635,CatBoost,Recall,0.8
3636,CatBoost,Recall,0.9811320754716981
3637,CatBoost,Recall,0.7333333333333333
3638,CatBoost,Recall,0.9777777777777777
3639,CatBoost,Recall,1.0
3640,Decision Tree,Recall,0.8
3641,Decision Tree,Recall,0.8679245283018868
3642,Decision Tree,Recall,0.8222222222222222
3643,Decision Tree,Recall,0.8888888888888888
3644,Decision Tree,Recall,1.0
3645,Linear SVM,Recall,0.8
3646,Linear SVM,Recall,0.9245283018867925
3647,Linear SVM,Recall,0.7111111111111111
3648,Linear SVM,Recall,0.9111111111111111
3649,Linear SVM,Recall,0.9622641509433962
3650,DT-based Bagging,Recall,0.8666666666666667
3651,DT-based Bagging,Recall,0.9245283018867925
3652,DT-based Bagging,Recall,0.7333333333333333
3653,DT-based Bagging,Recall,0.9777777777777777
3654,DT-based Bagging,Recall,0.9811320754716981
3655,RandomForest,Recall,0.9111111111111111
3656,RandomForest,Recall,0.9245283018867925
3657,RandomForest,Recall,0.7333333333333333
3658,RandomForest,Recall,0.9777777777777777
3659,RandomForest,Recall,0.9811320754716981
3660,AdaBoost,Recall,1.0
3661,AdaBoost,Recall,1.0
3662,AdaBoost,Recall,0.7333333333333333
3663,AdaBoost,Recall,0.9777777777777777
3664,AdaBoost,Recall,0.9811320754716981
3665,GradientBoost,Recall,1.0
3666,GradientBoost,Recall,1.0
3667,GradientBoost,Recall,0.7333333333333333
3668,GradientBoost,Recall,0.9777777777777777
3669,GradientBoost,Recall,1.0
3670,XGBoost,Recall,0.8888888888888888
3671,XGBoost,Recall,0.9622641509433962
3672,XGBoost,Recall,0.7111111111111111
3673,XGBoost,Recall,0.9555555555555556
3674,XGBoost,Recall,1.0
3675,CatBoost,Recall,0.8
3676,CatBoost,Recall,0.9811320754716981
3677,CatBoost,Recall,0.7333333333333333
3678,CatBoost,Recall,0.9777777777777777
3679,CatBoost,Recall,1.0
3680,Decision Tree,Recall,0.8
3681,Decision Tree,Recall,0.8679245283018868
3682,Decision Tree,Recall,0.8222222222222222
3683,Decision Tree,Recall,0.8888888888888888
3684,Decision Tree,Recall,1.0
3685,Linear SVM,Recall,0.8
3686,Linear SVM,Recall,0.9245283018867925
3687,Linear SVM,Recall,0.7111111111111111
3688,Linear SVM,Recall,0.9111111111111111
3689,Linear SVM,Recall,0.9622641509433962
3690,DT-based Bagging,Recall,0.8
3691,DT-based Bagging,Recall,0.9622641509433962
3692,DT-based Bagging,Recall,0.7333333333333333
3693,DT-based Bagging,Recall,0.9555555555555556
3694,DT-based Bagging,Recall,1.0
3695,RandomForest,Recall,0.8
3696,RandomForest,Recall,0.9433962264150944
3697,RandomForest,Recall,0.7333333333333333
3698,RandomForest,Recall,1.0
3699,RandomForest,Recall,0.9811320754716981
3700,AdaBoost,Recall,1.0
3701,AdaBoost,Recall,1.0
3702,AdaBoost,Recall,0.7333333333333333
3703,AdaBoost,Recall,0.8888888888888888
3704,AdaBoost,Recall,0.9622641509433962
3705,GradientBoost,Recall,1.0
3706,GradientBoost,Recall,1.0
3707,GradientBoost,Recall,0.7333333333333333
3708,GradientBoost,Recall,0.9777777777777777
3709,GradientBoost,Recall,1.0
3710,XGBoost,Recall,0.8888888888888888
3711,XGBoost,Recall,0.9622641509433962
3712,XGBoost,Recall,0.7111111111111111
3713,XGBoost,Recall,0.9555555555555556
3714,XGBoost,Recall,1.0
3715,CatBoost,Recall,0.8
3716,CatBoost,Recall,0.9811320754716981
3717,CatBoost,Recall,0.7333333333333333
3718,CatBoost,Recall,0.9777777777777777
3719,CatBoost,Recall,1.0
3720,Decision Tree,Recall,0.8
3721,Decision Tree,Recall,0.8679245283018868
3722,Decision Tree,Recall,0.8222222222222222
3723,Decision Tree,Recall,0.8888888888888888
3724,Decision Tree,Recall,1.0
3725,Linear SVM,Recall,0.8
3726,Linear SVM,Recall,0.9245283018867925
3727,Linear SVM,Recall,0.7111111111111111
3728,Linear SVM,Recall,0.9111111111111111
3729,Linear SVM,Recall,0.9622641509433962
3730,DT-based Bagging,Recall,0.8666666666666667
3731,DT-based Bagging,Recall,0.9433962264150944
3732,DT-based Bagging,Recall,0.7333333333333333
3733,DT-based Bagging,Recall,0.9777777777777777
3734,DT-based Bagging,Recall,1.0
3735,RandomForest,Recall,0.8666666666666667
3736,RandomForest,Recall,0.9245283018867925
3737,RandomForest,Recall,0.7333333333333333
3738,RandomForest,Recall,0.9777777777777777
3739,RandomForest,Recall,0.9811320754716981
3740,AdaBoost,Recall,1.0
3741,AdaBoost,Recall,1.0
3742,AdaBoost,Recall,0.7333333333333333
3743,AdaBoost,Recall,0.9333333333333333
3744,AdaBoost,Recall,0.9811320754716981
3745,GradientBoost,Recall,1.0
3746,GradientBoost,Recall,1.0
3747,GradientBoost,Recall,0.7333333333333333
3748,GradientBoost,Recall,0.9777777777777777
3749,GradientBoost,Recall,1.0
3750,XGBoost,Recall,0.8888888888888888
3751,XGBoost,Recall,0.9622641509433962
3752,XGBoost,Recall,0.7111111111111111
3753,XGBoost,Recall,0.9555555555555556
3754,XGBoost,Recall,1.0
3755,CatBoost,Recall,0.8
3756,CatBoost,Recall,0.9811320754716981
3757,CatBoost,Recall,0.7333333333333333
3758,CatBoost,Recall,0.9777777777777777
3759,CatBoost,Recall,1.0
3760,Decision Tree,Recall,0.8
3761,Decision Tree,Recall,0.8679245283018868
3762,Decision Tree,Recall,0.8222222222222222
3763,Decision Tree,Recall,0.8888888888888888
3764,Decision Tree,Recall,1.0
3765,Linear SVM,Recall,0.8
3766,Linear SVM,Recall,0.9245283018867925
3767,Linear SVM,Recall,0.7111111111111111
3768,Linear SVM,Recall,0.9111111111111111
3769,Linear SVM,Recall,0.9622641509433962
3770,DT-based Bagging,Recall,0.9111111111111111
3771,DT-based Bagging,Recall,0.9245283018867925
3772,DT-based Bagging,Recall,0.7777777777777778
3773,DT-based Bagging,Recall,0.9777777777777777
3774,DT-based Bagging,Recall,0.9622641509433962
3775,RandomForest,Recall,0.8
3776,RandomForest,Recall,0.9245283018867925
3777,RandomForest,Recall,0.7333333333333333
3778,RandomForest,Recall,0.9777777777777777
3779,RandomForest,Recall,0.9811320754716981
3780,AdaBoost,Recall,1.0
3781,AdaBoost,Recall,1.0
3782,AdaBoost,Recall,0.7333333333333333
3783,AdaBoost,Recall,0.9555555555555556
3784,AdaBoost,Recall,0.9811320754716981
3785,GradientBoost,Recall,1.0
3786,GradientBoost,Recall,1.0
3787,GradientBoost,Recall,0.7333333333333333
3788,GradientBoost,Recall,0.9777777777777777
3789,GradientBoost,Recall,1.0
3790,XGBoost,Recall,0.8888888888888888
3791,XGBoost,Recall,0.9622641509433962
3792,XGBoost,Recall,0.7111111111111111
3793,XGBoost,Recall,0.9555555555555556
3794,XGBoost,Recall,1.0
3795,CatBoost,Recall,0.8
3796,CatBoost,Recall,0.9811320754716981
3797,CatBoost,Recall,0.7333333333333333
3798,CatBoost,Recall,0.9777777777777777
3799,CatBoost,Recall,1.0
3800,Decision Tree,Recall,0.8
3801,Decision Tree,Recall,0.8679245283018868
3802,Decision Tree,Recall,0.8222222222222222
3803,Decision Tree,Recall,0.8888888888888888
3804,Decision Tree,Recall,1.0
3805,Linear SVM,Recall,0.8
3806,Linear SVM,Recall,0.9245283018867925
3807,Linear SVM,Recall,0.7111111111111111
3808,Linear SVM,Recall,0.9111111111111111
3809,Linear SVM,Recall,0.9622641509433962
3810,DT-based Bagging,Recall,0.8222222222222222
3811,DT-based Bagging,Recall,1.0
3812,DT-based Bagging,Recall,0.7333333333333333
3813,DT-based Bagging,Recall,0.9555555555555556
3814,DT-based Bagging,Recall,0.9811320754716981
3815,RandomForest,Recall,0.8444444444444444
3816,RandomForest,Recall,0.9433962264150944
3817,RandomForest,Recall,0.7333333333333333
3818,RandomForest,Recall,0.9777777777777777
3819,RandomForest,Recall,0.9811320754716981
3820,AdaBoost,Recall,1.0
3821,AdaBoost,Recall,1.0
3822,AdaBoost,Recall,0.7333333333333333
3823,AdaBoost,Recall,0.9777777777777777
3824,AdaBoost,Recall,0.9622641509433962
3825,GradientBoost,Recall,1.0
3826,GradientBoost,Recall,1.0
3827,GradientBoost,Recall,0.7333333333333333
3828,GradientBoost,Recall,0.9777777777777777
3829,GradientBoost,Recall,1.0
3830,XGBoost,Recall,0.8888888888888888
3831,XGBoost,Recall,0.9622641509433962
3832,XGBoost,Recall,0.7111111111111111
3833,XGBoost,Recall,0.9555555555555556
3834,XGBoost,Recall,1.0
3835,CatBoost,Recall,0.8
3836,CatBoost,Recall,0.9811320754716981
3837,CatBoost,Recall,0.7333333333333333
3838,CatBoost,Recall,0.9777777777777777
3839,CatBoost,Recall,1.0
3840,Decision Tree,Recall,0.8
3841,Decision Tree,Recall,0.8679245283018868
3842,Decision Tree,Recall,0.8222222222222222
3843,Decision Tree,Recall,0.8888888888888888
3844,Decision Tree,Recall,1.0
3845,Linear SVM,Recall,0.8
3846,Linear SVM,Recall,0.9245283018867925
3847,Linear SVM,Recall,0.7111111111111111
3848,Linear SVM,Recall,0.9111111111111111
3849,Linear SVM,Recall,0.9622641509433962
3850,DT-based Bagging,Recall,0.8222222222222222
3851,DT-based Bagging,Recall,0.9245283018867925
3852,DT-based Bagging,Recall,0.7333333333333333
3853,DT-based Bagging,Recall,0.9777777777777777
3854,DT-based Bagging,Recall,0.9811320754716981
3855,RandomForest,Recall,0.8
3856,RandomForest,Recall,0.9622641509433962
3857,RandomForest,Recall,0.7333333333333333
3858,RandomForest,Recall,0.9777777777777777
3859,RandomForest,Recall,1.0
3860,AdaBoost,Recall,1.0
3861,AdaBoost,Recall,1.0
3862,AdaBoost,Recall,0.7333333333333333
3863,AdaBoost,Recall,0.9333333333333333
3864,AdaBoost,Recall,0.9811320754716981
3865,GradientBoost,Recall,1.0
3866,GradientBoost,Recall,1.0
3867,GradientBoost,Recall,0.7333333333333333
3868,GradientBoost,Recall,0.9777777777777777
3869,GradientBoost,Recall,1.0
3870,XGBoost,Recall,0.8888888888888888
3871,XGBoost,Recall,0.9622641509433962
3872,XGBoost,Recall,0.7111111111111111
3873,XGBoost,Recall,0.9555555555555556
3874,XGBoost,Recall,1.0
3875,CatBoost,Recall,0.8
3876,CatBoost,Recall,0.9811320754716981
3877,CatBoost,Recall,0.7333333333333333
3878,CatBoost,Recall,0.9777777777777777
3879,CatBoost,Recall,1.0
3880,Decision Tree,Recall,0.8
3881,Decision Tree,Recall,0.8679245283018868
3882,Decision Tree,Recall,0.8222222222222222
3883,Decision Tree,Recall,0.8888888888888888
3884,Decision Tree,Recall,1.0
3885,Linear SVM,Recall,0.8
3886,Linear SVM,Recall,0.9245283018867925
3887,Linear SVM,Recall,0.7111111111111111
3888,Linear SVM,Recall,0.9111111111111111
3889,Linear SVM,Recall,0.9622641509433962
3890,DT-based Bagging,Recall,0.8444444444444444
3891,DT-based Bagging,Recall,0.9622641509433962
3892,DT-based Bagging,Recall,0.7333333333333333
3893,DT-based Bagging,Recall,0.9555555555555556
3894,DT-based Bagging,Recall,1.0
3895,RandomForest,Recall,0.8444444444444444
3896,RandomForest,Recall,0.9433962264150944
3897,RandomForest,Recall,0.7333333333333333
3898,RandomForest,Recall,0.9777777777777777
3899,RandomForest,Recall,0.9811320754716981
3900,AdaBoost,Recall,1.0
3901,AdaBoost,Recall,0.9811320754716981
3902,AdaBoost,Recall,0.7333333333333333
3903,AdaBoost,Recall,0.9777777777777777
3904,AdaBoost,Recall,0.9811320754716981
3905,GradientBoost,Recall,1.0
3906,GradientBoost,Recall,1.0
3907,GradientBoost,Recall,0.7333333333333333
3908,GradientBoost,Recall,0.9777777777777777
3909,GradientBoost,Recall,1.0
3910,XGBoost,Recall,0.8888888888888888
3911,XGBoost,Recall,0.9622641509433962
3912,XGBoost,Recall,0.7111111111111111
3913,XGBoost,Recall,0.9555555555555556
3914,XGBoost,Recall,1.0
3915,CatBoost,Recall,0.8
3916,CatBoost,Recall,0.9811320754716981
3917,CatBoost,Recall,0.7333333333333333
3918,CatBoost,Recall,0.9777777777777777
3919,CatBoost,Recall,1.0
3920,Decision Tree,Recall,0.8
3921,Decision Tree,Recall,0.8679245283018868
3922,Decision Tree,Recall,0.8222222222222222
3923,Decision Tree,Recall,0.8888888888888888
3924,Decision Tree,Recall,1.0
3925,Linear SVM,Recall,0.8
3926,Linear SVM,Recall,0.9245283018867925
3927,Linear SVM,Recall,0.7111111111111111
3928,Linear SVM,Recall,0.9111111111111111
3929,Linear SVM,Recall,0.9622641509433962
3930,DT-based Bagging,Recall,0.8888888888888888
3931,DT-based Bagging,Recall,0.9433962264150944
3932,DT-based Bagging,Recall,0.7555555555555555
3933,DT-based Bagging,Recall,0.9333333333333333
3934,DT-based Bagging,Recall,0.9622641509433962
3935,RandomForest,Recall,0.8222222222222222
3936,RandomForest,Recall,0.9622641509433962
3937,RandomForest,Recall,0.7333333333333333
3938,RandomForest,Recall,0.9777777777777777
3939,RandomForest,Recall,1.0
3940,AdaBoost,Recall,1.0
3941,AdaBoost,Recall,1.0
3942,AdaBoost,Recall,0.7333333333333333
3943,AdaBoost,Recall,1.0
3944,AdaBoost,Recall,0.9811320754716981
3945,GradientBoost,Recall,1.0
3946,GradientBoost,Recall,1.0
3947,GradientBoost,Recall,0.7333333333333333
3948,GradientBoost,Recall,0.9777777777777777
3949,GradientBoost,Recall,1.0
